instance,orig,preprocessed
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/k2fix_gr_rcs_w9.shuffled.cnf,40.7661,47.4629
/home/v7q8/scratch/2017_SAT_Competition/g2-mizh-md5-48-5.cnf,336.331,679.743
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/atco_enc1_opt1_18_18.cnf,182.634,124.695
/home/v7q8/scratch/2017_SAT_Competition/mp1-22.2.cnf,5000.0,1017.7
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/complete-300-0.1-4-9876543213004.cnf,0.049359,0.037323
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/atco_enc2_opt2_10_21.cnf,146.421,327.491
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/countbitssrl032.cnf,2668.23,2277.53
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/rpoc_xits_15_SAT.cnf,1152.05,10.8205
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/MD5-32-1.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/stable-400-0.1-12-98765432140012.cnf,3889.86,2982.81
/home/v7q8/scratch/2017_SAT_Competition/mp1-9_9.cnf,132.874,12.0838
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/manol-pipe-g10bid_i.cnf,2823.94,2737.28
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/MD5-31-5.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-blockpuzzle_5x10_s3_free4.cnf,205.351,177.448
/home/v7q8/scratch/2018_SAT_Competition/Devriendt/school1.col.14.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-Nb5T15.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/g2-ak128boothbg2msisc.cnf,5000.0,3662.72
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/post-c32s-ss-8.cnf,1245.59,1189.08
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/partial-5-17-s.cnf,2151.3,379.096
/home/v7q8/scratch/2018_SAT_Competition/Heule/CNP-5-1400.cnf,577.494,365.933
/home/v7q8/scratch/2017_SAT_Competition/g2-ak128paralbg2asaig.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-21.8.cnf,91.8766,62.1334
/home/v7q8/scratch/2018_SAT_Competition/Liang/dist7.c.cnf,435.879,427.136
/home/v7q8/scratch/2017_SAT_Competition/mp1-21.7.cnf,98.9602,45.0016
/home/v7q8/scratch/2018_SAT_Competition/Scheel/cms-scheel-md5-families-r24-c11-p1-4-6-9-10-11-13-15-17-18-19.cnf,104.455,24.2829
/home/v7q8/scratch/2017_SAT_Competition/mp1-ps_5000_21250_3_0_0.6_0_1.45_0.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/g2-test_v5_r10_vr10_c1_s21502.smt2-cvc4.cnf,1676.21,1043.41
/home/v7q8/scratch/2017_SAT_Competition/mp1-blockpuzzle_5x10_s7_free4.cnf,142.887,100.673
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/MD5-29-4.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/g2-ak128paralparalisc.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/atco_enc1_opt1_04_32.cnf,2256.04,609.467
/home/v7q8/scratch/2018_SAT_Competition/Chowdhury/gto_p50c307.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/g2-hwmcc15deep-6s161-k18.cnf,5000.0,5000.0
/home/v7q8/scratch/2018_SAT_Competition/Xiao/Nb13T166.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/MD5-27-4.cnf,39.6189,11.923
/home/v7q8/scratch/2017_SAT_Competition/mp1-Nb6T27.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/g2-hwmcc15deep-6s366r-k72.cnf,5000.0,4973.14
/home/v7q8/scratch/2018_SAT_Competition/Jingchao/e_rphp065_04.cnf,679.916,599.814
/home/v7q8/scratch/2017_SAT_Competition/mp1-blockpuzzle_9x9_s8_free3.cnf,306.139,199.057
/home/v7q8/scratch/2017_SAT_Competition/g2-ak128astepmodbtisc.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/maxxor032.cnf,153.012,170.015
/home/v7q8/scratch/2017_SAT_Competition/mp1-21.1.cnf,124.328,63.1021
/home/v7q8/scratch/2018_SAT_Competition/Devriendt/le450_25a.col.25.cnf,5000.0,5000.0
/home/v7q8/scratch/2018_SAT_Competition/Heule/CNP-5-600.cnf,1613.52,1024.64
/home/v7q8/scratch/2018_SAT_Competition/Liang/dist10.c.cnf,448.166,401.251
/home/v7q8/scratch/2018_SAT_Competition/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf,1699.01,636.857
/home/v7q8/scratch/2018_SAT_Competition/Zha/Karatsuba7654321x1234567.cnf,480.544,137.861
/home/v7q8/scratch/2018_SAT_Competition/Zha/factoring87654321x12345678.cnf,209.433,79.4519
/home/v7q8/scratch/2018_SAT_Competition/Heusser/satcoin-genesis-SAT-32.cnf,5000.0,15.4639
/home/v7q8/scratch/2018_SAT_Competition/Heule/CNP-5-1500.cnf,259.213,359.818
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/dated-10-13-u.cnf,947.78,699.734
/home/v7q8/scratch/2017_SAT_Competition/mp1-21.6.cnf,58.9653,40.3569
/home/v7q8/scratch/2018_SAT_Competition/Heusser/satcoin-genesis-SAT-9.cnf,3.50409,20.1629
/home/v7q8/scratch/2017_SAT_Competition/mp1-23.7.cnf,5000.0,5000.0
/home/v7q8/scratch/2018_SAT_Competition/Heule/CNP-5-800.cnf,5000.0,1980.64
/home/v7q8/scratch/2017_SAT_Competition/mp1-9_49.cnf,16.5911,48.941
/home/v7q8/scratch/2018_SAT_Competition/Liang/quadratic_tight_error.c.cnf,503.726,533.765
/home/v7q8/scratch/2017_SAT_Competition/mp1-9_24.cnf,31.6803,102.276
/home/v7q8/scratch/2018_SAT_Competition/Jingchao/e_rphp056_05.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/atco_enc1_opt2_10_15.cnf,556.8,411.002
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/pb_300_10_lb_07.cnf,184.383,122.271
/home/v7q8/scratch/2017_SAT_Competition/mp1-21.4.cnf,42.7744,31.4147
/home/v7q8/scratch/2018_SAT_Competition/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf,193.437,199.179
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/AProVE07-27.cnf,404.709,383.415
/home/v7q8/scratch/2018_SAT_Competition/Manthey/pals_floodmax.5_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-23.0.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-rubikcube301.cnf,350.12,310.901
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/aes_32_2_keyfind_3.cnf,1496.6,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1824.47,1194.88
/home/v7q8/scratch/2018_SAT_Competition/Jingchao/e_rphp055_04.cnf,294.415,232.325
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/korf-18.cnf,200.019,99.9808
/home/v7q8/scratch/2018_SAT_Competition/Heusser/satcoin-genesis-SAT-512.cnf,5000.0,2373.5
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/vmpc_32.renamed-as.sat05-1919.cnf,1434.46,75.1567
/home/v7q8/scratch/2017_SAT_Competition/g2-hwmcc15deep-beemcmbrdg7f2-k32.cnf,5000.0,5000.0
/home/v7q8/scratch/2018_SAT_Competition/Chowdhury/gto_p60c238.cnf,431.695,0.006733
/home/v7q8/scratch/2017_SAT_Competition/mp1-Nb6T25.cnf,5000.0,5000.0
/home/v7q8/scratch/2018_SAT_Competition/Liang/sqrt_ineq_3.c.cnf,3674.51,1906.68
/home/v7q8/scratch/2018_SAT_Competition/Heusser/satcoin-genesis-SAT-8192.cnf,3236.07,2368.9
/home/v7q8/scratch/2017_SAT_Competition/mp1-22.3.cnf,1974.08,516.198
/home/v7q8/scratch/2017_SAT_Competition/mp1-blockpuzzle_9x9_s7_free9.cnf,2923.15,2473.1
/home/v7q8/scratch/2018_SAT_Competition/Jingchao/a_rphp055_04.cnf,304.506,299.677
/home/v7q8/scratch/2018_SAT_Competition/Scheel/cms-scheel-md4-families-r24-c6-p2-4-9-16-17-19.cnf,54.1646,42.6329
/home/v7q8/scratch/2018_SAT_Competition/Mayer-Eichberger/9-4-9.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/SAT_dat.k80-24_1_rule_2.cnf,5000.0,5000.0
/home/v7q8/scratch/2018_SAT_Competition/Mayer-Eichberger/7-5-6.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/6s168-opt.cnf,2046.24,363.88
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/009-23-64.cnf,5000.0,5000.0
/home/v7q8/scratch/2018_SAT_Competition/Chen/20180321_140833987_p_cnf_320_1120.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/g2-hwmcc15deep-beembkry8b1-k45.cnf,3740.93,3689.01
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/UR-20-10p1.cnf,4835.98,2623.67
/home/v7q8/scratch/2017_SAT_Competition/mp1-ps_5000_21250_3_0_0.8_0_1.55_2.cnf,600.268,578.902
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/10pipe_q0_k.cnf,2635.34,2520.3
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/bob12s09-opt.cnf,647.365,1052.7
/home/v7q8/scratch/2017_SAT_Competition/mp1-21.9.cnf,104.736,43.7022
/home/v7q8/scratch/2018_SAT_Competition/Ofer/course_flat_0.12_2018_3_1.cnf,3145.87,2727.99
/home/v7q8/scratch/2017_SAT_Competition/mp1-squ_ali_s10x10_c39_sinx_SAT.cnf,17.5931,34.0632
/home/v7q8/scratch/2018_SAT_Competition/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf,128.334,22.4555
/home/v7q8/scratch/2018_SAT_Competition/Harder/ecarev-110-1031-23-40-6.cnf,958.184,408.061
/home/v7q8/scratch/2017_SAT_Competition/mp1-blockpuzzle_5x10_s2_free5.cnf,143.496,124.781
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/ACG-20-5p1.cnf,716.63,330.448
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/atco_enc1_opt1_15_240.cnf,364.012,331.008
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/atco_enc1_opt2_10_16.cnf,227.75,818.38
/home/v7q8/scratch/2018_SAT_Competition/Heusser/satcoin-genesis-SAT-10.cnf,2.47151,7.30128
/home/v7q8/scratch/2017_SAT_Competition/g2-hwmcc15deep-6s179-k17.cnf,1148.0,918.803
/home/v7q8/scratch/2017_SAT_Competition/g2-gss-26-s100.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-tri_ali_s11_c35_sinx_UNS.cnf,68.1133,51.174
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/complete-500-0.1-15-98765432150015.cnf,0.152865,0.126115
/home/v7q8/scratch/2017_SAT_Competition/g2-hwmcc15deep-beemlifts3b1-k29.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-squ_ali_s10x10_c39_sinz_SAT.cnf,191.874,9.52282
/home/v7q8/scratch/2017_SAT_Competition/mp1-qpr-bmp280-driver-14.cnf,144.527,10.1135
/home/v7q8/scratch/2017_SAT_Competition/mp1-Nb6T30.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/SAT_dat.k75-24_1_rule_3.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-9_19.cnf,445.861,214.005
/home/v7q8/scratch/2018_SAT_Competition/Manthey/newton_3_4_true-unreach-call.i.cnf,1283.47,588.57
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/vmpc_29.cnf,345.331,42.2813
/home/v7q8/scratch/2017_SAT_Competition/g2-ak128astepbg1btisc.cnf,164.886,154.703
/home/v7q8/scratch/2017_SAT_Competition/g2-UTI-20-10p1.cnf,1061.1,748.222
/home/v7q8/scratch/2017_SAT_Competition/mp1-blockpuzzle_8x8_s1_free4.cnf,195.457,115.923
/home/v7q8/scratch/2017_SAT_Competition/mp1-rubikcube612.cnf,1964.64,130.721
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/aes_64_1_keyfind_1.cnf,5000.0,78.9655
/home/v7q8/scratch/2017_SAT_Competition/mp1-klieber2017s-0490-024-t12.cnf,662.556,987.977
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/complete-500-0.1-8-9876543215008.cnf,0.132385,0.12757
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/bob12m09-opt.cnf,1922.65,968.656
/home/v7q8/scratch/2017_SAT_Competition/mp1-Nb7T08.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/post-cbmc-aes-d-r2-noholes.cnf,555.505,573.803
/home/v7q8/scratch/2018_SAT_Competition/Mayer-Eichberger/8-4-9.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/UR-20-5p0.cnf,1241.67,740.864
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/stable-400-0.1-11-98765432140011.cnf,1611.72,1782.52
/home/v7q8/scratch/2017_SAT_Competition/mp1-blockpuzzle_9x9_s8_free7.cnf,2810.38,2456.53
/home/v7q8/scratch/2018_SAT_Competition/Mayer-Eichberger/6-5-6.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/g2-newton.8.3.i.smt2-cvc4.cnf,127.774,58.0237
/home/v7q8/scratch/2017_SAT_Competition/g2-gss-24-s100.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/008-80-4.cnf,587.643,327.878
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/006-80-4.cnf,148.437,157.652
/home/v7q8/scratch/2017_SAT_Competition/mp1-squ_ali_s10x10_c39_abix_SAT.cnf,344.942,5.80601
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-9_3.cnf,27.8028,8.93977
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/007-80-12.cnf,1077.01,1248.45
/home/v7q8/scratch/2018_SAT_Competition/Jingchao/a_rphp045_05.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/ACG-15-10p1.cnf,1474.96,1174.17
/home/v7q8/scratch/2017_SAT_Competition/g2-gss-34-s100.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-ps_5000_21250_3_0_0.6_0_1.50_4.cnf,5000.0,5000.0
/home/v7q8/scratch/2018_SAT_Competition/Heusser/satcoin-genesis-SAT-1024.cnf,2454.79,2406.75
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/gss-23-s100.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-Nb7T43.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-9_31.cnf,1183.72,2506.56
/home/v7q8/scratch/2017_SAT_Competition/mp1-ps_5000_21250_3_0_0.7_0_1.45_6.cnf,5000.0,5000.0
/home/v7q8/scratch/2018_SAT_Competition/Chowdhury/gto_p60c235.cnf,359.335,0.006986
/home/v7q8/scratch/2018_SAT_Competition/Liang/dist8.c.cnf,481.685,383.922
/home/v7q8/scratch/2018_SAT_Competition/Liang/dist9.c.cnf,377.172,409.344
/home/v7q8/scratch/2017_SAT_Competition/g2-hwmcc15deep-bobpcihm-k32.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/MD5-29-5.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-rubikcube812.cnf,3057.35,2271.53
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/UCG-20-10p1.cnf,1849.47,1471.59
/home/v7q8/scratch/2017_SAT_Competition/mp1-ps_5000_21250_3_0_0.8_0_1.55_0.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/g2-ak128astepbg2msaig.cnf,5000.0,5000.0
/home/v7q8/scratch/2018_SAT_Competition/Heule/CNP-5-500.cnf,784.831,3330.93
/home/v7q8/scratch/2018_SAT_Competition/Scheel/cms-scheel-md4-families-r24-c5-p1-8-13-18-19.cnf,499.965,499.931
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf,2577.66,1906.91
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/SAT_dat.k70-24_1_rule_1.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/complete-400-0.1-16-98765432140016.cnf,0.083193,0.070417
/home/v7q8/scratch/2017_SAT_Competition/g2-Sz512_15128_1.smt2-cvc4.cnf,5000.0,622.754
/home/v7q8/scratch/2017_SAT_Competition/mp1-ps_5000_21250_3_0_0.8_0_1.50_2.cnf,110.889,106.801
/home/v7q8/scratch/2017_SAT_Competition/mp1-Nb7T44.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/g2-hwmcc15deep-6s161-k17.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/g2-ak128astepbg2asisc.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-Nb5T07.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/atco_enc2_opt2_05_4.cnf,787.969,608.32
/home/v7q8/scratch/2018_SAT_Competition/Porkhunov/Cake_9_19.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/gss-18-s100.cnf,356.45,1283.31
/home/v7q8/scratch/2018_SAT_Competition/Porkhunov/mchess_16.cnf,382.893,379.48
/home/v7q8/scratch/2018_SAT_Competition/Chowdhury/gto_p60c241.cnf,154.946,0.007316
/home/v7q8/scratch/2018_SAT_Competition/Harder/ecarev-110-4099-22-30-5.cnf,277.858,232.834
/home/v7q8/scratch/2018_SAT_Competition/Ehlers/ex157_10.cnf,319.377,277.267
/home/v7q8/scratch/2017_SAT_Competition/mp1-23.3.cnf,5000.0,5000.0
/home/v7q8/scratch/2018_SAT_Competition/Ehlers/ex051_9.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-24.8.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/MD5-32-5.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/g2-hwmcc15deep-6s188-k46.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/g2-hwmcc15deep-bobpcihm-k33.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-tri_ali_s11_c35_bail_UNS.cnf,104.65,89.2813
/home/v7q8/scratch/2017_SAT_Competition/mp1-klieber2017s-0300-033-t12.cnf,5000.0,903.942
/home/v7q8/scratch/2017_SAT_Competition/mp1-ps_5000_21250_3_0_0.6_0_1.50_8.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-22.8.cnf,74.3602,74.6579
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/AProVE07-01.cnf,5000.0,4472.74
/home/v7q8/scratch/2018_SAT_Competition/Ofer/course0.16_2018_3_5.cnf,5000.0,4479.26
/home/v7q8/scratch/2017_SAT_Competition/g2-modgen-n200-m90860q08c40-13698.cnf,737.057,110.086
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/atco_enc2_opt1_15_100.cnf,105.851,208.396
/home/v7q8/scratch/2018_SAT_Competition/Xiao/Nb29T6.cnf,2523.73,2032.81
/home/v7q8/scratch/2018_SAT_Competition/Manthey/pals_lcr-var-start-time.5_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf,870.544,907.0
/home/v7q8/scratch/2018_SAT_Competition/Chen/20180322_164226661_p_cnf_320_1120.cnf,42.0483,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-ps_5000_21250_3_0_0.7_0_1.50_0.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/complete-500-0.1-17-98765432150017.cnf,0.141603,0.127677
/home/v7q8/scratch/2017_SAT_Competition/mp1-blockpuzzle_7x10_s10_free4.cnf,227.601,158.214
/home/v7q8/scratch/2017_SAT_Competition/mp1-24.5.cnf,5000.0,5000.0
/home/v7q8/scratch/2018_SAT_Competition/Heule/CNP-5-300.cnf,278.808,1014.76
/home/v7q8/scratch/2018_SAT_Competition/Jingchao/a_rphp098_04.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-9_14.cnf,543.646,849.015
/home/v7q8/scratch/2017_SAT_Competition/g2-UCG-20-10p1.cnf,1742.07,1643.77
/home/v7q8/scratch/2017_SAT_Competition/mp1-ps_5000_21250_3_0_0.7_0_1.45_8.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-qpr-bmp280-driver-5.cnf,62.5865,50.1
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/002-80-4.cnf,256.982,201.545
/home/v7q8/scratch/2018_SAT_Competition/Ehlers/ex187_10.cnf,1434.78,264.895
/home/v7q8/scratch/2018_SAT_Competition/Heule/CNP-5-200.cnf,534.158,688.114
/home/v7q8/scratch/2017_SAT_Competition/mp1-blockpuzzle_9x9_s4_free3.cnf,319.337,180.189
/home/v7q8/scratch/2018_SAT_Competition/Jingchao/a_rphp085_04.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-9_38.cnf,22.2106,16.1483
/home/v7q8/scratch/2017_SAT_Competition/g2-mult1.c.50.smt2-cvc4.cnf,0.58258,50.448
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/atco_enc2_opt2_05_9.cnf,312.768,311.803
/home/v7q8/scratch/2018_SAT_Competition/Manthey/newton_3_6_false-unreach-call.i.cnf,2230.77,1096.6
/home/v7q8/scratch/2017_SAT_Competition/mp1-ps_5000_21250_3_0_0.8_0_1.60_0.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/004-22-160.cnf,5000.0,156.156
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/003-23-80.cnf,1714.25,1700.03
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/atco_enc1_opt1_10_21.cnf,130.834,101.204
/home/v7q8/scratch/2018_SAT_Competition/Chen/20180322_164226378_p_cnf_320_1120.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-9_21.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/g2-ACG-20-5p1.cnf,858.323,264.041
/home/v7q8/scratch/2018_SAT_Competition/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf,377.908,331.472
/home/v7q8/scratch/2018_SAT_Competition/Porkhunov/Cake_9_20.cnf,5000.0,5000.0
/home/v7q8/scratch/2018_SAT_Competition/Konan/TimetableCNFEncoding_10_UNKNOWN.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-bsat201-707.cnf,155.124,198.663
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/complete-300-0.1-18-98765432130018.cnf,0.048666,0.037746
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/UTI-20-10p0.cnf,1284.68,853.678
/home/v7q8/scratch/2018_SAT_Competition/Porkhunov/Cake_8_16.cnf,5000.0,5000.0
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/q_query_3_L90_coli.sat.cnf,445.829,271.913
/home/v7q8/scratch/2017_SAT_Competition/mp1-rubikcube520.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-bsat210-739.cnf,339.943,360.275
/home/v7q8/scratch/2017_SAT_Competition/g2-ak128modbtbg1asaig.cnf,212.742,149.062
/home/v7q8/scratch/2017_SAT_Competition/mp1-klieber2017s-0300-032-t12.cnf,3851.92,248.072
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/gss-24-s100.cnf,5000.0,5000.0
/home/v7q8/scratch/2018_SAT_Competition/Jingchao/a_rphp035_05.cnf,1387.56,1277.42
/home/v7q8/scratch/2017_SAT_Competition/g2-hwmcc15deep-6s105-k35.cnf,5000.0,4972.29
/home/v7q8/scratch/2014_SAT_Competition/sc14-app/MD5-28-5.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/mp1-squ_any_s09x07_c27_sinx_UNS.cnf,304.917,314.928
/home/v7q8/scratch/2017_SAT_Competition/mp1-ps_5000_21250_3_0_0.7_0_1.50_2.cnf,5000.0,5000.0
/home/v7q8/scratch/2017_SAT_Competition/g2-hwmcc15deep-6s399b03-k02.cnf,5000.0,5000.0
/home/v7q8/scratch/2018_SAT_Competition/Ofer/exam0.04_2018_3.cnf,2719.86,2598.38
/home/v7q8/scratch/2018_SAT_Competition/Scheel/cms-scheel-md4-families-r24-c5-p0-7-10-15-19.cnf,54.9086,23.9433
/home/v7q8/scratch/2017_SAT_Competition/mp1-rubikcube720.cnf,5000.0,5000.0
/home/v7q8/scratch/2018_SAT_Competition/Heule/CNP-5-0.cnf,5000.0,5000.0
/home/v7q8/scratch/2018_SAT_Competition/Chen/20180321_140827428_p_cnf_320_1120.cnf,5000.0,5000.0
